pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,,,,,27,2,110,3,1005.6717456250008,1006.6657386670013,1006.6657386670013,1006.6657386670013,1006.6657386670013,1006.6657386670013,1007.6635087920004,1007.6635087920004,z,1,1.0833416669993312,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,27,3,111,0,1008.7551735000015,1009.7495506250016,1009.7495506250016,1009.7495506250016,1009.7495506250016,1009.7495506250016,1010.7469180000007,1010.7469180000007,x,1,0.5010251659987262,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,28,0,112,2,1011.2546398750019,1012.2491082500019,1012.2491082500019,1012.2491082500019,1012.2491082500019,1012.2491082500019,1013.2468312090023,1013.2468312090023,c,1,0.5584289999969769,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,28,1,113,1,1013.8123324590015,1014.806163250003,1014.806163250003,1014.806163250003,1014.806163250003,1014.806163250003,1015.8053874590005,1015.8053874590005,v,1,0.7419184999998834,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,28,2,114,3,1016.5551663750011,1017.5494582499996,1017.5494582499996,1017.5494582499996,1017.5494582499996,1017.5494582499996,1018.5471168750009,1018.5471168750009,z,1,0.4671029590026592,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,28,3,115,2,1019.0211888750018,1020.0158986250026,1020.0158986250026,1020.0158986250026,1020.0158986250026,1020.0158986250026,1021.0146527920006,1021.0146527920006,c,1,0.6256972919982218,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,29,0,116,0,1021.6468985419997,1022.6555837920023,1022.6555837920023,1022.6555837920023,1022.6555837920023,1022.6726817920025,1023.6379005420022,1023.6379005420022,x,1,0.5600769579978078,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,29,1,117,2,1024.2044249589999,1025.1991894590028,1025.1991894590028,1025.1991894590028,1025.1991894590028,1025.1991894590028,1026.1973450840014,1026.1973450840014,c,1,0.6914731249999022,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,29,2,118,0,1026.895944625001,1027.8836908340018,1027.8836908340018,1027.8836908340018,1027.8836908340018,1027.8924755840017,1028.8811055000006,1028.8811055000006,x,1,0.792405250002048,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,29,3,119,1,1029.6801570000025,1030.6725521670014,1030.6725521670014,1030.6725521670014,1030.6725521670014,1030.6725521670014,1031.6711052090031,1031.6711052090031,c,0,0.5691670409978542,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,30,0,120,2,1032.2470429170025,1033.239891000001,1033.239891000001,1033.239891000001,1033.239891000001,1033.239891000001,1034.237999334,1034.237999334,c,1,0.43463041599898133,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,30,1,121,2,1034.6799867090012,1035.6669290419995,1035.6669290419995,1035.6669290419995,1035.6669290419995,1035.6757880000005,1036.671487042,1036.671487042,c,1,0.4023718749995169,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,30,2,122,0,1037.0802993750003,1038.0726351670019,1038.0726351670019,1038.0726351670019,1038.0726351670019,1038.0726351670019,1039.0714102090024,1039.0714102090024,x,1,0.6013044999999693,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,30,3,123,2,1039.6798824590005,1040.672265709003,1040.672265709003,1040.672265709003,1040.672265709003,1040.672265709003,1041.6723188340002,1041.6723188340002,c,1,0.6754515419997915,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,31,0,124,0,1042.3558132090002,1043.3495028340003,1043.3495028340003,1043.3495028340003,1043.3495028340003,1043.3495028340003,1044.3473332089998,1044.3473332089998,x,1,0.7340909170015948,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,31,1,125,3,1045.088952334001,1046.0834769169996,1046.0834769169996,1046.0834769169996,1046.0834769169996,1046.0834769169996,1047.080758125001,1047.080758125001,z,1,0.6168411670005298,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,31,2,126,1,1047.7057503340002,1048.7000176670008,1048.7000176670008,1048.7000176670008,1048.7000176670008,1048.7000176670008,1049.6974935420003,1049.6974935420003,v,1,0.5670755829996779,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,31,3,127,3,1050.272444084003,1051.2668481250003,1051.2668481250003,1051.2668481250003,1051.2668481250003,1051.2668481250003,1052.26462025,1052.26462025,z,1,0.583385542002361,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,32,0,128,3,1052.8557583340007,1053.8499100000008,1053.8499100000008,1053.8499100000008,1053.8499100000008,1053.8499100000008,1054.8476687090006,1054.8476687090006,z,1,0.5669744589977199,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,32,1,129,2,1055.4224306249998,1056.4167268750025,1056.4167268750025,1056.4167268750025,1056.4167268750025,1056.4167268750025,1057.4143021670025,1057.4143021670025,c,1,0.8340471250012342,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,32,2,130,0,1058.2549121670017,1059.250070625003,1059.250070625003,1059.250070625003,1059.250070625003,1059.250070625003,1060.2476555419998,1060.2476555419998,x,1,0.4263671670014446,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,32,3,131,1,1060.680740459,1061.6729683340018,1061.6729683340018,1061.6729683340018,1061.6729683340018,1061.6729683340018,1062.6721611249995,1062.6721611249995,v,1,0.4596006249994389,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,33,0,132,0,1063.1392400000004,1064.1335857500017,1064.1335857500017,1064.1335857500017,1064.1335857500017,1064.1335857500017,1065.1309990000009,1065.1309990000009,x,1,0.6846095410000999,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,33,1,133,0,1065.8222491670022,1066.8170090420026,1066.8170090420026,1066.8170090420026,1066.8170090420026,1066.8170090420026,1067.8143072500025,1067.8143072500025,x,1,0.4265242910005327,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,33,2,134,1,1068.2475256670004,1069.2562540840008,1069.2562540840008,1069.2562540840008,1069.2562540840008,1069.2733387500011,1070.238549167003,1070.238549167003,v,1,0.5027115410011902,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,33,3,135,2,1070.7477039590012,1071.7415402920014,1071.7415402920014,1071.7415402920014,1071.7415402920014,1071.7567000840027,1072.7386912500006,1072.7386912500006,c,1,0.7434140000004845,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,34,0,136,2,1073.4885790420012,1074.483788417001,1074.483788417001,1074.483788417001,1074.483788417001,1074.483788417001,1075.4814018340003,1075.4814018340003,c,1,0.6176097079987812,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,34,1,137,0,1076.1056307090003,1077.100218917003,1077.100218917003,1077.100218917003,1077.100218917003,1077.100218917003,1078.0978161250023,1078.0978161250023,x,1,0.6337428750011895,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,34,2,138,1,1078.7394835420018,1079.7335004170018,1079.7335004170018,1079.7335004170018,1079.7335004170018,1079.7335004170018,1080.7315717920028,1080.7315717920028,v,1,0.8174835410027299,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,34,3,139,0,1081.5559060840023,1082.5502750840024,1082.5502750840024,1082.5502750840024,1082.5502750840024,1082.5502750840024,1083.5480348340025,1083.5480348340025,x,1,0.4597399169979326,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,35,0,140,0,1084.0143989170028,1085.0062165840027,1085.0062165840027,1085.0062165840027,1085.0062165840027,1085.0062165840027,1086.005347000002,1086.005347000002,x,1,0.5933877499992377,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,35,1,141,0,1086.6054498750018,1087.6004893749996,1087.6004893749996,1087.6004893749996,1087.6004893749996,1087.6004893749996,1088.5981315000026,1088.5981315000026,x,1,0.5010549159997026,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,35,2,142,1,1089.1060185839997,1090.1012480420031,1090.1012480420031,1090.1012480420031,1090.1012480420031,1090.1012480420031,1091.0981175840025,1091.0981175840025,v,1,0.7507698340014031,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,35,3,143,0,1091.8563560840012,1092.8507564170031,1092.8507564170031,1092.8507564170031,1092.8507564170031,1092.8507564170031,1093.8484229170026,1093.8484229170026,x,1,0.5670916249982838,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,36,0,144,2,1094.4230701250017,1095.4167991670001,1095.4167991670001,1095.4167991670001,1095.4167991670001,1095.4167991670001,1096.4153345420018,1096.4153345420018,c,1,0.5332181660014612,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,36,1,145,1,1096.9565531670014,1097.9502410000023,1097.9502410000023,1097.9502410000023,1097.9502410000023,1097.9502410000023,1098.9489983340027,1098.9489983340027,v,1,0.5497580839983129,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,36,2,146,1,1099.5064737499997,1100.500250125002,1100.500250125002,1100.500250125002,1100.500250125002,1100.500250125002,1101.4984560420016,1101.4984560420016,v,1,0.4248565000016242,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,36,3,147,0,1101.930539500001,1102.9187298340003,1102.9187298340003,1102.9187298340003,1102.9187298340003,1102.9280575000012,1103.9148465420003,1103.9148465420003,x,1,0.5677372910031409,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,37,0,148,1,1104.489166000003,1105.483652834002,1105.483652834002,1105.483652834002,1105.483652834002,1105.483652834002,1106.4824410420006,1106.4824410420006,v,1,0.4758143340004608,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,37,1,149,2,1106.9650921250031,1107.957468042001,1107.957468042001,1107.957468042001,1107.957468042001,1107.9670056249997,1108.9559490000029,1108.9559490000029,c,1,1.4187701250011742,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,37,2,150,1,1110.3811463750026,1111.390201084003,1111.390201084003,1111.390201084003,1111.390201084003,1111.4073292920002,1112.3723673750028,1112.3723673750028,v,1,0.5269475419991068,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,37,3,151,1,1112.9060013750022,1113.901367792001,1113.901367792001,1113.901367792001,1113.901367792001,1113.901367792001,1114.8988237090016,1114.8988237090016,v,1,0.4666993749997346,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,38,0,152,0,1115.373348084002,1116.3601804589998,1116.3601804589998,1116.3601804589998,1116.3601804589998,1116.3738464590024,1117.3657173339998,1117.3657173339998,x,1,0.541192583998054,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,38,1,153,2,1117.9139674590006,1118.9020828339999,1118.9020828339999,1118.9020828339999,1118.9020828339999,1118.9109973340019,1119.8990880840029,1119.8990880840029,c,1,0.49977975000001607,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,38,2,154,1,1120.4066897090015,1121.4010873340012,1121.4010873340012,1121.4010873340012,1121.4010873340012,1121.4010873340012,1122.398542709001,1122.398542709001,v,1,0.4913452500004496,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,38,3,155,1,1122.896805417,1123.8856669170018,1123.8856669170018,1123.8856669170018,1123.8856669170018,1123.894544042003,1124.8900982920022,1124.8900982920022,v,1,0.5336798749995069,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,39,0,156,1,1125.4310717920016,1126.4190333340011,1126.4190333340011,1126.4190333340011,1126.4190333340011,1126.4277495839997,1127.4226588340025,1127.4226588340025,v,1,0.6433506670000497,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,39,1,157,2,1128.0736127500022,1129.0674149170009,1129.0674149170009,1129.0674149170009,1129.0674149170009,1129.0674149170009,1130.0655836250007,1130.0655836250007,c,1,0.6504699159995653,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,39,2,158,3,1130.7226177500015,1131.7179271250025,1131.7179271250025,1131.7179271250025,1131.7179271250025,1131.7179271250025,1132.715462375003,1132.715462375003,z,1,0.6911791669990635,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,39,3,159,0,1133.413885334001,1134.4031385420021,1134.4031385420021,1134.4031385420021,1134.4031385420021,1134.412633875003,1135.3986181670007,1135.3986181670007,x,1,0.334365541999432,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,40,0,160,1,1135.7398803750002,1136.7355440419997,1136.7355440419997,1136.7355440419997,1136.7355440419997,1136.7355440419997,1137.7322852500001,1137.7322852500001,v,1,0.7333338329990511,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,40,1,161,2,1138.4735649169997,1139.4682527090008,1139.4682527090008,1139.4682527090008,1139.4682527090008,1139.4682527090008,1140.4655005420027,1140.4655005420027,c,1,0.5414441670000087,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,40,2,162,0,1141.0139904589996,1142.0024482920016,1142.0024482920016,1142.0024482920016,1142.0024482920016,1142.0115155000021,1143.007095500001,1143.007095500001,x,1,0.575702292000642,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,40,3,163,2,1143.5896060000014,1144.5846773340018,1144.5846773340018,1144.5846773340018,1144.5846773340018,1144.5846773340018,1145.582300584003,1145.582300584003,c,1,0.7171817080015899,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,41,0,164,0,1146.3072156250018,1147.3016860839998,1147.3016860839998,1147.3016860839998,1147.3016860839998,1147.3016860839998,1148.2988754590006,1148.2988754590006,x,1,0.41789795799923013,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,41,1,165,3,1148.7232400840003,1149.7178226249998,1149.7178226249998,1149.7178226249998,1149.7178226249998,1149.7178226249998,1150.7154382500012,1150.7154382500012,z,1,0.7001707919989713,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,41,2,166,0,1151.4237410839996,1152.4175754589996,1152.4175754589996,1152.4175754589996,1152.4175754589996,1152.4175754589996,1153.4162303340017,1153.4162303340017,x,1,0.5159563330016681,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,41,3,167,3,1153.9405820840002,1154.9274622090015,1154.9274622090015,1154.9274622090015,1154.9274622090015,1154.941192125003,1155.9323783340005,1155.9323783340005,z,1,0.5766078330016171,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,42,0,168,1,1156.515821750003,1157.5242351670022,1157.5242351670022,1157.5242351670022,1157.5242351670022,1157.5412527920016,1158.5069307500016,1158.5069307500016,v,1,0.9759752079989994,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,42,1,169,1,1159.4906735000004,1160.4838472920019,1160.4838472920019,1160.4838472920019,1160.4838472920019,1160.4838472920019,1161.482368709003,1161.482368709003,v,1,2.05174687500039,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,42,2,170,1,1163.5400774170012,1164.535514459003,1164.535514459003,1164.535514459003,1164.535514459003,1164.535514459003,1165.5324285000024,1165.5324285000024,v,1,1.3840985839997302,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,42,3,171,3,1166.924263375,1167.9178721250028,1167.9178721250028,1167.9178721250028,1167.9178721250028,1167.9178721250028,1168.9158883340024,1168.9158883340024,z,1,0.8507596669987834,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,43,0,172,3,1169.7740957919996,1170.7678276250008,1170.7678276250008,1170.7678276250008,1170.7678276250008,1170.7678276250008,1171.7646185840022,1171.7646185840022,z,1,0.7093374579999363,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,43,1,173,0,1172.481256459003,1173.4692397090002,1173.4692397090002,1173.4692397090002,1173.4692397090002,1173.4780845420028,1174.465960667003,1174.465960667003,x,1,0.40014008399884915,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,43,2,174,2,1174.8742232920013,1175.8605576670016,1175.8605576670016,1175.8605576670016,1175.8605576670016,1175.874884834,1176.8659896669997,1176.8659896669997,c,1,0.517792709000787,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,43,3,175,1,1177.3904297920017,1178.3848631670007,1178.3848631670007,1178.3848631670007,1178.3848631670007,1178.3848631670007,1179.3826967090026,1179.3826967090026,v,1,0.5672262500011129,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,44,0,176,1,1179.9568780420013,1180.9519680840021,1180.9519680840021,1180.9519680840021,1180.9519680840021,1180.9519680840021,1181.949136334002,1181.949136334002,v,1,0.9596632920001866,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,44,1,177,2,1182.9145020840006,1183.9075716670013,1183.9075716670013,1183.9075716670013,1183.9075716670013,1183.9075716670013,1184.907860542,1184.907860542,c,1,0.5848993330000667,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,44,2,178,0,1185.4988200420012,1186.4914642920012,1186.4914642920012,1186.4914642920012,1186.4914642920012,1186.4914642920012,1187.4909660840021,1187.4909660840021,x,1,0.8259997089990065,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,44,3,179,3,1188.3243678750005,1189.319926209002,1189.319926209002,1189.319926209002,1189.319926209002,1189.319926209002,1190.3161397500007,1190.3161397500007,z,1,0.7096642080032325,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,45,0,180,0,1191.032653125003,1192.0252692499998,1192.0252692499998,1192.0252692499998,1192.0252692499998,1192.0348622920028,1193.0246636670017,1193.0246636670017,x,1,0.5497300420029205,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,45,1,181,2,1193.581513584002,1194.569987959003,1194.569987959003,1194.569987959003,1194.569987959003,1194.578622334,1195.566688584,1195.566688584,x,0,0.49153462500180467,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,45,2,182,0,1196.0652153750016,1197.0528845840017,1197.0528845840017,1197.0528845840017,1197.0528845840017,1197.0616925000031,1198.057975417003,1198.057975417003,x,1,0.583200000000943,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,45,3,183,1,1198.6481887090013,1199.6363457920015,1199.6363457920015,1199.6363457920015,1199.6363457920015,1199.6451250000027,1200.6330475840005,1200.6330475840005,v,1,0.7007432910031639,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,46,0,184,1,1201.3404077090017,1202.3350092090004,1202.3350092090004,1202.3350092090004,1202.3350092090004,1202.3350092090004,1203.3333397090028,1203.3333397090028,v,1,0.5673265000004903,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,46,1,185,3,1203.9071555420014,1204.902564125001,1204.902564125001,1204.902564125001,1204.902564125001,1204.902564125001,1205.9001127500014,1205.9001127500014,z,1,0.733791916998598,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,46,2,186,3,1206.6405274999997,1207.6352813750018,1207.6352813750018,1207.6352813750018,1207.6352813750018,1207.6352813750018,1208.6336552089997,1208.6336552089997,z,1,0.6335931670000718,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,46,3,187,1,1209.273880167002,1210.2693283340013,1210.2693283340013,1210.2693283340013,1210.2693283340013,1210.2693283340013,1211.2664637920025,1211.2664637920025,v,1,0.6012297499983106,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,47,0,188,3,1211.8740134170002,1212.8690677090017,1212.8690677090017,1212.8690677090017,1212.8690677090017,1212.8690677090017,1213.867020709,1213.867020709,z,1,0.6738942920019326,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-50,x,,,,,47,1,189,0,1214.5478311250008,1215.5373360840022,1215.5373360840022,1215.5373360840022,1215.5373360840022,1215.5466965420019,1216.5332858750007,1216.5332858750007,x,1,0.8262677920029091,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,47,2,190,2,1217.3662564170008,1218.3582544590026,1218.3582544590026,1218.3582544590026,1218.3582544590026,1218.3582544590026,1219.3577277920012,1219.3577277920012,c,1,0.5767674579983577,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,47,3,191,3,1219.941381167002,1220.9360055420002,1220.9360055420002,1220.9360055420002,1220.9360055420002,1220.9360055420002,1221.9332895000007,1221.9332895000007,z,1,0.7751758330014127,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,48,0,192,3,1222.715669792,1223.7035641670009,1223.7035641670009,1223.7035641670009,1223.7035641670009,1223.7128304590005,1224.7073572500012,1224.7073572500012,z,1,0.6357051669983775,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,48,1,193,3,1225.3498567090028,1226.3584933340026,1226.3584933340026,1226.3584933340026,1226.3584933340026,1226.3756077920007,1227.3407883340005,1227.3407883340005,z,1,0.8937522919986804,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,48,2,194,2,1228.2413204170007,1229.2360634590004,1229.2360634590004,1229.2360634590004,1229.2360634590004,1229.2360634590004,1230.2333929170018,1230.2333929170018,c,1,0.8764742079983989,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,48,3,195,2,1231.116669125,1232.110275334002,1232.110275334002,1232.110275334002,1232.110275334002,1232.125648125002,1233.1085547500006,1233.1085547500006,c,1,1.0093652499999735,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
-150,z,,,,,49,0,196,3,1234.1243025000003,1235.1193877920014,1235.1193877920014,1235.1193877920014,1235.1193877920014,1235.1193877920014,1236.1176788340017,1236.1176788340017,z,1,0.5755390839985921,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
50,c,,,,,49,1,197,2,1236.699729584001,1237.6917922499997,1237.6917922499997,1237.6917922499997,1237.6917922499997,1237.6917922499997,1238.6908837090014,1238.6908837090014,c,1,0.9435461249995569,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,49,2,198,1,1239.6413285840026,1240.6371877500023,1240.6371877500023,1240.6371877500023,1240.6371877500023,1240.6371877500023,1241.6338235840012,1241.6338235840012,v,1,0.7342200830025831,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
150,v,,,,,49,3,199,1,1242.3745927920027,1243.3700547090011,1243.3700547090011,1243.3700547090011,1243.3700547090011,1243.3700547090011,1244.367343209,1244.367343209,v,1,0.6171148749999702,None,1,001,2023-10-17_22h30.59.890,MotorSequenceLearning,2023.1.3,None,
